"Country Name","Year","DeathRate"
"French Guiana",2008,36.2114154052632
"French Guiana",2009,24.1550716610526
"French Guiana",2010,16.0572293663158
"French Guiana",2011,18.0679852426316
"French Guiana",2012,27.5824543331579
"French Guiana",2013,12.8886373205263
"French Guiana",2014,15.5845823952632
"French Guiana",2015,12.9283049436842
"French Guiana",2016,41.0414492021053
"Georgia",1981,20.5123002442105
"Georgia",1982,14.5701196284211
"Georgia",1985,14.1289478563158
"Georgia",1986,13.9397804968421
"Georgia",1987,13.0377227457895
"Georgia",1988,13.6998101294737
"Georgia",1989,13.1046573205263
"Georgia",1990,10.9584838678947
"Georgia",1991,9.36140167526316
"Georgia",1992,11.3875681931579
"Georgia",1994,6.35762313368421
"Georgia",1995,7.25842066789474
"Georgia",1996,12.4749417742105
"Georgia",1997,12.0936831773684
"Georgia",1998,9.13417466631579
"Georgia",1999,12.1029018547368
"Georgia",2000,7.82541177842105
"Georgia",2001,5.52395185894737
"Georgia",2004,12.9055643331579
"Georgia",2005,4.52477053263158
"Georgia",2006,3.29408558578947
"Georgia",2007,5.8840735268421
"Georgia",2009,12.4485450221053
"Georgia",2010,6.00926101894737
"Georgia",2011,5.62070784473684
"Georgia",2012,5.75790545894737
"Georgia",2013,9.37747369421053
"Georgia",2014,12.9814419921053
"Georgia",2015,14.9456459121053
"Georgia",2016,10.8776721321053
"Georgia",2017,11.7871840947368
"Georgia",2018,17.4210609642105
"Georgia",2019,19.0208662157895
"Georgia",2020,14.4535748578947
"Georgia",2021,12.5738516573684
"Germany",1990,45.2743592463158
"Germany",1991,44.7720143389474
"Germany",1992,43.2485134168421
"Germany",1993,40.3674068963158
"Germany",1994,39.3505831910526
"Germany",1995,40.0240057226316
"Germany",1996,37.2444101778947
"Germany",1997,37.0053319021053
"Germany",1998,35.22991186
"Germany",1999,32.8592344905263
"Germany",2000,32.8307027442105
"Germany",2001,32.5700795047368
"Germany",2002,32.5157420147368
"Germany",2003,32.3260976242105
"Germany",2004,30.428138781579
"Germany",2005,28.7706264094737
"Germany",2006,27.1079688563158
"Germany",2007,25.5434641026316
"Germany",2008,25.2821109057895
"Germany",2009,25.4896611521053
"Germany",2010,26.3826895536842
"Germany",2011,26.5666525957895
"Germany",2012,25.6957144610526
"Germany",2013,26.9744886442105
"Germany",2014,26.85718273
"Germany",2015,26.3911157642105
"Germany",2016,25.3195494842105
"Germany",2017,23.8901343531579
"Germany",2018,24.2304131357895
"Germany",2019,23.0498447489474
"Germany",2020,23.5065333389474
"Greece",1961,12.3393606610526
"Greece",1962,9.29465078736842
"Greece",1963,10.3953142926316
"Greece",1964,8.8858132831579
"Greece",1965,8.47023351578947
"Greece",1966,8.32607609157895
"Greece",1967,10.3306994121053
"Greece",1968,10.8567517563158
"Greece",1969,10.2510597936842
"Greece",1970,8.40900085578947
"Greece",1971,9.61473226631579
"Greece",1972,7.56711687526316
"Greece",1973,8.55523290473684
"Greece",1974,9.2340368231579
"Greece",1975,7.11526363210526
"Greece",1976,7.95666589894737
"Greece",1977,8.66321055
"Greece",1978,8.02119461842105
"Greece",1979,7.34620168
"Greece",1980,9.40915711631579
"Greece",1981,8.30710323789474
"Greece",1982,8.77477990631579
"Greece",1983,9.23175514473684
"Greece",1984,9.34789132
"Greece",1985,9.96321919052632
"Greece",1986,9.83063508210526
"Greece",1987,10.5402856957895
"Greece",1988,10.0362773552632
"Greece",1989,9.19533970105263
"Greece",1990,8.48098902263158
"Greece",1991,9.52821644736842
"Greece",1992,8.44036991578947
"Greece",1993,9.17887773736842
"Greece",1994,8.03696815105263
"Greece",1995,8.66544867263158
"Greece",1996,7.53194036789474
"Greece",1997,8.03924744578947
"Greece",1998,8.28807486578947
"Greece",1999,7.86438677157895
"Greece",2000,7.44230733
"Greece",2001,6.55484983210526
"Greece",2002,6.52631857473684
"Greece",2003,7.01720445947368
"Greece",2004,6.9738953168421
"Greece",2005,8.2566906931579
"Greece",2006,7.52466799368421
"Greece",2007,5.81568877421053
"Greece",2008,6.79251936526316
"Greece",2009,6.93009424578947
"Greece",2010,6.88750588736842
"Greece",2011,8.13541811947369
"Greece",2012,8.97019125578947
"Greece",2013,9.32399036263158
"Greece",2014,10.2120531610526
"Greece",2015,9.53150220368421
"Greece",2016,8.9351727731579
"Greece",2017,9.7150677031579
"Greece",2018,10.5058325321053
"Greece",2019,9.86578951315789
"Greece",2020,8.53316153368421
"Grenada",1985,6.17741536842105
"Grenada",1988,4.41088516736842
"Grenada",1989,11.23415783
"Grenada",1990,4.09919028368421
"Grenada",1991,0
"Grenada",1992,0
"Grenada",1993,5.1153109531579
"Grenada",1994,15.0009378252941
"Grenada",1995,3.47656793235294
"Grenada",1996,1.55576644842105
"Grenada",2001,0
"Grenada",2002,0
"Grenada",2003,12.4143661021053
"Grenada",2004,1.55301206684211
"Grenada",2005,19.7256986805263
"Grenada",2006,1.61943319842105
"Grenada",2007,6.8398096068421
"Grenada",2008,0
"Grenada",2009,0
"Grenada",2010,0
"Grenada",2011,2.70599377631579
"Grenada",2012,2.62977722157895
"Grenada",2013,0
"Grenada",2014,0
"Grenada",2015,0
"Grenada",2016,0
"Grenada",2017,1.37706904631579
"Grenada",2018,0
"Grenada",2019,0
"Grenada",2020,5.45220137
"Grenada",2021,1.61100639578947
"Guadeloupe",1974,11.2245020684211
"Guadeloupe",1981,22.9118547341176
"Guadeloupe",2000,23.8895273078947
"Guadeloupe",2001,18.6953088357895
"Guadeloupe",2002,17.7027967957895
"Guadeloupe",2003,15.9383954473684
"Guadeloupe",2004,24.3884720726316
"Guadeloupe",2005,23.6088278857895
"Guadeloupe",2006,18.8562613805263
"Guadeloupe",2007,16.3630776178947
"Guadeloupe",2008,23.5151898315789
"Guadeloupe",2009,19.3752307973684
"Guadeloupe",2010,22.213680131579
"Guadeloupe",2011,21.7235135321053
"Guadeloupe",2012,21.0135584694737
"Guadeloupe",2013,18.8163213073684
"Guadeloupe",2014,12.2994441357895
"Guadeloupe",2015,11.1478796147368
"Guadeloupe",2016,12.5371475005263
"Guatemala",1963,8.14824356368421
"Guatemala",1964,6.38260814736842
"Guatemala",1965,8.51856501157895
"Guatemala",1966,4.65466431473684
"Guatemala",1967,8.96746482157895
"Guatemala",1968,7.70071713631579
"Guatemala",1969,5.92029649631579
"Guatemala",1970,7.45762013526316
"Guatemala",1971,8.34668867578947
"Guatemala",1974,0
"Guatemala",1977,0.126783366315789
"Guatemala",1979,4.32065912105263
"Guatemala",1980,3.24108058052632
"Guatemala",1981,2.00048971210526
"Guatemala",1984,2.55834249421053
"Guatemala",1986,6.88826726578947
"Guatemala",1987,8.71713941736842
"Guatemala",1988,7.81893886894737
"Guatemala",1989,5.99842426368421
"Guatemala",1990,5.15157849473684
"Guatemala",1991,6.14050067894737
"Guatemala",1992,5.79818935842105
"Guatemala",1993,4.55298935473684
"Guatemala",1994,5.57701345368421
"Guatemala",1995,5.46299032631579
"Guatemala",1996,5.68864000263158
"Guatemala",1997,4.34739855210526
"Guatemala",1998,6.44436637157895
"Guatemala",1999,6.27299561368421
"Guatemala",2000,3.89829041631579
"Guatemala",2001,5.41563657421053
"Guatemala",2002,7.08210492947368
"Guatemala",2003,5.41453383736842
"Guatemala",2004,4.92988341789474
"Guatemala",2005,5.18468750052632
"Guatemala",2006,6.50291310263158
"Guatemala",2007,6.5067404231579
"Guatemala",2008,7.74513048947368
"Guatemala",2009,8.78775518263158
"Guatemala",2010,5.25292918526316
"Guatemala",2011,4.91514246526316
"Guatemala",2012,6.38643637789474
"Guatemala",2013,6.10932066736842
"Guatemala",2014,7.31839673947368
"Guatemala",2015,7.02847470947368
"Guatemala",2016,6.60845718368421
"Guatemala",2017,6.59230547263158
"Guatemala",2018,6.79519514631579
"Guatemala",2019,7.1008809668421
"Guatemala",2020,6.64239735263158
"Guyana",1979,0
"Guyana",1984,9.36441544105263
"Guyana",1988,12.7464031694737
"Guyana",1989,28.2020907989474
"Guyana",1990,26.6485371673684
"Guyana",1991,30.2697569178947
"Guyana",1992,29.6006774363158
"Guyana",1993,18.6972024842105
"Guyana",1994,25.5863363568421
"Guyana",1995,34.4808372368421
"Guyana",1996,21.3200205952632
"Guyana",1997,13.3217103931579
"Guyana",1998,10.5340742863158
"Guyana",1999,50.5906732421053
"Guyana",2001,62.7620177705263
"Guyana",2002,55.1787758836842
"Guyana",2003,55.4180238910526
"Guyana",2004,60.9650086847368
"Guyana",2005,52.2853956857895
"Guyana",2006,59.8318595921053
"Guyana",2007,56.9123407242105
"Guyana",2008,53.1943744436842
"Guyana",2009,48.9650677189474
"Guyana",2010,64.4614405342105
"Guyana",2011,57.2688352768421
"Guyana",2012,62.0785122642105
"Guyana",2013,54.5420716947368
"Guyana",2014,59.7839081268421
"Guyana",2015,61.6171667357895
"Guyana",2016,57.4644031768421
"Guyana",2017,67.8374090289474
"Guyana",2018,47.9533789726316
"Guyana",2019,44.4906981126316
"Hungary",1955,76.1953867921053
"Hungary",1956,71.9564855342105
"Hungary",1957,70.3482425973684
"Hungary",1958,75.2264365936842
"Hungary",1959,77.8967226589474
"Hungary",1960,72.107882721579
"Hungary",1961,75.6870811610526
"Hungary",1962,74.3435255078947
"Hungary",1963,81.12553204
"Hungary",1964,85.4122463647368
"Hungary",1965,87.2542367942105
"Hungary",1966,82.0480527578947
"Hungary",1967,87.0144305710526
"Hungary",1968,93.3322036231579
"Hungary",1969,91.2694858042105
"Hungary",1970,96.0329477036842
"Hungary",1971,101.615741323158
"Hungary",1972,96.3736421263158
"Hungary",1973,105.770358282105
"Hungary",1974,112.878608841053
"Hungary",1975,104.690871293158
"Hungary",1976,111.850073478947
"Hungary",1977,108.660512071579
"Hungary",1978,117.814575559474
"Hungary",1979,122.945471313684
"Hungary",1980,122.083071975789
"Hungary",1981,123.873808478421
"Hungary",1982,118.100925166316
"Hungary",1983,120.097830152105
"Hungary",1984,121.982596028421
"Hungary",1985,120.197306983684
"Hungary",1986,117.941800208947
"Hungary",1987,117.646972785263
"Hungary",1988,106.316474522105
"Hungary",1989,108.410136985789
"Hungary",1990,110.907827780526
"Hungary",1991,103.447326781579
"Hungary",1992,101.831825734211
"Hungary",1993,95.1894248042105
"Hungary",1994,93.9940512326316
"Hungary",1995,88.5101446136842
"Hungary",1996,87.2859569889474
"Hungary",1997,86.6421238157895
"Hungary",1998,79.8126463731579
"Hungary",1999,89.9226396826316
"Hungary",2000,84.9823686542105
"Hungary",2001,75.8795059705263
"Hungary",2002,70.3897426836842
"Hungary",2003,69.0033739978947
"Hungary",2004,67.0901422489474
"Hungary",2005,64.2611179884211
"Hungary",2006,56.6409737631579
"Hungary",2007,59.62670329
"Hungary",2008,60.1330817963158
"Hungary",2009,56.0371100994737
"Hungary",2010,57.2251207542105
"Hungary",2011,54.0805779521053
"Hungary",2012,55.3046577263158
"Hungary",2013,48.1868381421053
"Hungary",2014,43.7842615889474
"Hungary",2015,45.42579103
"Hungary",2016,42.3899586773684
"Hungary",2017,39.8468715026316
"Hungary",2018,42.2642684952632
"Hungary",2019,37.6471228894737
"Iceland",1951,37.00236491
"Iceland",1952,33.4148701389474
"Iceland",1953,18.0425663373684
"Iceland",1954,23.3595357773684
"Iceland",1955,34.3418909752632
"Iceland",1956,28.2959533226316
"Iceland",1957,17.3788615463158
"Iceland",1958,23.0237788457895
"Iceland",1959,15.2618549252632
"Iceland",1960,19.1028006157895
"Iceland",1961,24.5182752068421
"Iceland",1962,23.4309317757895
"Iceland",1963,17.7573914868421
"Iceland",1964,22.3053729063158
"Iceland",1965,40.5161766852632
"Iceland",1966,42.2541459678947
"Iceland",1967,54.5761972321053
"Iceland",1968,19.3791254205263
"Iceland",1969,21.4858987815789
"Iceland",1970,31.9231341105263
"Iceland",1971,10.4625628110526
"Iceland",1972,17.3250410252632
"Iceland",1973,29.3846771989474
"Iceland",1974,21.7026302663158
"Iceland",1975,22.0141541863158
"Iceland",1976,19.1447287905263
"Iceland",1977,20.4657364994737
"Iceland",1978,19.75227356
"Iceland",1979,32.7050144036842
"Iceland",1980,23.0339180221053
"Iceland",1981,14.9379566089474
"Iceland",1982,17.2449775626316
"Iceland",1983,42.5735506636842
"Iceland",1984,39.1038871726316
"Iceland",1985,28.7305542263158
"Iceland",1986,36.0557963573684
"Iceland",1987,38.9074923752632
"Iceland",1988,29.5924801705263
"Iceland",1989,17.6738726352632
"Iceland",1990,27.8446476726316
"Iceland",1991,30.0322222821053
"Iceland",1992,18.9021041105263
"Iceland",1993,18.1586214915789
"Iceland",1994,19.2088660663158
"Iceland",1995,19.6210653631579
"Iceland",1996,26.5856904978947
"Iceland",1997,25.8095682189474
"Iceland",1998,23.4227763242105
"Iceland",1999,18.9150384736842
"Iceland",2000,30.0092691036842
"Iceland",2001,24.4191220468421
"Iceland",2002,19.5293325615789
"Iceland",2003,16.6470158936842
"Iceland",2004,25.5001505052632
"Iceland",2005,18.1379168368421
"Iceland",2006,17.8407954321053
"Iceland",2007,23.9251240336842
"Iceland",2008,22.6770432084211
"Iceland",2009,20.4533502457895
"Iceland",2010,29.064349631579
"Iceland",2011,15.1988653257895
"Iceland",2012,22.9305818221053
"Iceland",2013,35.087623348421
"Iceland",2014,30.9905137457895
"Iceland",2015,22.250012158421
"Iceland",2016,20.9951114442105
"Iceland",2017,15.6253287068421
"Iceland",2018,18.5169812436842
"Iceland",2019,18.6450648868421
"Iceland",2020,22.4544602052632
"Iceland",2021,17.0585546684211
"Iran (Islamic Republic of)",2013,5.61800068
"Iran (Islamic Republic of)",2014,5.89025247052632
"Iran (Islamic Republic of)",2015,5.2341750668421
"Iran (Islamic Republic of)",2016,6.62777894842105
"Iraq",2008,0.0150134684210526
"Iraq",2015,0.00825949647058823
"Iraq",2016,0.0188756910526316
"Ireland",1950,6.43050032157895
"Ireland",1951,5.62272811789474
"Ireland",1952,5.83521818
"Ireland",1953,6.4496325831579
"Ireland",1954,4.22820952473684
"Ireland",1955,5.83295268789474
"Ireland",1956,5.69335128263158
"Ireland",1957,5.67996841736842
"Ireland",1958,6.24491637
"Ireland",1959,5.79089621157895
"Ireland",1960,7.15055860210526
"Ireland",1961,6.92831361947368
"Ireland",1962,3.96033341263158
"Ireland",1963,5.8017980831579
"Ireland",1964,4.98785732315789
"Ireland",1965,4.01903202684211
"Ireland",1966,6.81181727947368
"Ireland",1967,6.14849767263158
"Ireland",1968,5.30454420157895
"Ireland",1969,4.54281741789474
"Ireland",1970,4.06422930473684
"Ireland",1971,6.05752914578947
"Ireland",1972,6.71275023789474
"Ireland",1973,8.18058721736842
"Ireland",1974,9.03500021789474
"Ireland",1975,9.65413298526316
"Ireland",1976,13.4114161947368
"Ireland",1977,9.60020072526316
"Ireland",1978,10.6466900852632
"Ireland",1979,12.8925630984211
"Ireland",1980,13.6322461163158
"Ireland",1981,13.8244516915789
"Ireland",1982,16.0218661021053
"Ireland",1983,17.2542242884211
"Ireland",1984,14.3689611305263
"Ireland",1985,16.4409556978947
"Ireland",1986,17.2962318494737
"Ireland",1987,15.8600965342105
"Ireland",1988,17.6961315878947
"Ireland",1989,18.07590291
"Ireland",1990,19.9231027326316
"Ireland",1991,19.5998759131579
"Ireland",1992,20.8732681794737
"Ireland",1993,18.0878154284211
"Ireland",1994,22.0867261747368
"Ireland",1995,22.6561336684211
"Ireland",1996,21.3328180147368
"Ireland",1997,23.0274894726316
"Ireland",1998,24.4175128868421
"Ireland",1999,21.8557243763158
"Ireland",2000,21.3573047752632
"Ireland",2001,22.3537267868421
"Ireland",2002,20.2472132042105
"Ireland",2003,20.5149260689474
"Ireland",2004,19.9759697715789
"Ireland",2005,18.3201851305263
"Ireland",2006,18.9399726721053
"Ireland",2007,18.3582181705263
"Ireland",2008,19.98573896
"Ireland",2009,20.044993458421
"Ireland",2010,18.6712494247368
"Ireland",2011,21.1041802763158
"Ireland",2012,21.5669542615789
"Ireland",2013,19.297033871579
"Ireland",2014,19.0144494215789
"Ireland",2015,16.6413928357895
"Ireland",2018,16.4888460594737
"Israel",1975,23.8724435952632
"Israel",1976,25.1904324715789
"Israel",1977,17.7221114231579
"Israel",1978,18.859409331579
"Israel",1979,20.3763787678947
"Israel",1980,21.6459711231579
"Israel",1981,17.4477982668421
"Israel",1982,14.5851877947368
"Israel",1983,22.6849234984211
"Israel",1984,19.7671509121053
"Israel",1985,19.9349291757895
"Israel",1986,23.1061468057895
"Israel",1987,25.1831563363158
"Israel",1988,23.0794505268421
"Israel",1989,29.08086615
"Israel",1990,21.9587843410526
"Israel",1991,25.3686586357895
"Israel",1992,22.3729722836842
"Israel",1993,23.2447630531579
"Israel",1994,26.6244642826316
"Israel",1995,21.7869539831579
"Israel",1996,17.9948002621053
"Israel",1997,21.2748048847368
"Israel",1998,17.0045225331579
"Israel",1999,16.8400229142105
"Israel",2000,17.530710398421
"Israel",2001,18.1287117242105
"Israel",2002,16.0796901589474
"Israel",2003,17.2326365878947
"Israel",2004,16.1047982647368
"Israel",2005,17.5358007410526
"Israel",2006,12.6665890278947
"Israel",2007,12.4294710736842
"Israel",2008,14.2885815942105
"Israel",2009,13.0857716805263
"Israel",2010,16.7782315905263
"Israel",2011,14.99907268
"Israel",2012,14.35680117
"Israel",2013,12.5671701842105
"Israel",2014,12.3017583215789
"Israel",2015,11.0043831184211
"Israel",2016,11.9352286657895
"Israel",2017,12.8946073368421
"Israel",2018,13.3433418473684
"Israel",2019,12.3966975063158
"Israel",2020,13.0978409836842
"Italy",1951,19.6761848194737
"Italy",1952,17.6280473194737
"Italy",1953,18.53968647
"Italy",1954,16.9724701831579
"Italy",1955,18.8359360373684
"Italy",1956,19.7173039173684
"Italy",1957,18.7149276142105
"Italy",1958,17.8428007110526
"Italy",1959,17.8524069521053
"Italy",1960,17.5242936394737
"Italy",1961,15.5595588631579
"Italy",1962,15.70993687
"Italy",1963,15.3589596142105
"Italy",1964,16.2523332710526
"Italy",1965,16.0151662884211
"Italy",1966,15.5618077131579
"Italy",1967,16.4947858236842
"Italy",1968,15.6831763863158
"Italy",1969,16.0850110726316
"Italy",1970,16.8966149536842
"Italy",1971,16.6341771105263
"Italy",1972,17.4528349210526
"Italy",1973,17.7124292757895
"Italy",1974,15.8231959073684
"Italy",1975,16.5870819878947
"Italy",1976,16.3214023136842
"Italy",1977,17.8061421289474
"Italy",1978,18.5705598226316
"Italy",1979,18.5958056026316
"Italy",1980,20.06077427
"Italy",1981,18.7115256242105
"Italy",1982,21.2688089736842
"Italy",1983,21.8290202205263
"Italy",1984,22.0073918668421
"Italy",1985,23.6472404257895
"Italy",1986,22.6407854015789
"Italy",1987,22.0687152968421
"Italy",1988,21.9983091905263
"Italy",1989,20.3792876315789
"Italy",1990,21.1296021510526
"Italy",1991,20.3201004831579
"Italy",1992,20.3353422052632
"Italy",1993,21.2418215784211
"Italy",1994,20.1571157342105
"Italy",1995,20.0117111152632
"Italy",1996,19.86039168
"Italy",1997,19.8795591284211
"Italy",1998,19.3523383357895
"Italy",1999,17.2211065889474
"Italy",2000,17.2314085905263
"Italy",2001,16.4368059894737
"Italy",2002,16.2894983578947
"Italy",2003,16.2074608326316
"Italy",2004,15.8784171521053
"Italy",2005,14.2529037447368
"Italy",2006,14.1152729221053
"Italy",2007,14.0040595478947
"Italy",2008,13.8577989573684
"Italy",2009,14.1435386026316
"Italy",2010,14.0126381605263
"Italy",2011,14.7540039552632
"Italy",2012,14.6147971294737
"Italy",2013,14.5311222189474
"Italy",2014,14.13168033
"Italy",2015,13.4165532647368
"Italy",2016,12.8389774931579
"Italy",2017,13.0426207826316
"Italy",2018,12.6718378147368
"Italy",2019,12.2193417105263
"Jamaica",1960,0
"Jamaica",1961,0
"Jamaica",1965,6.9184726468421
"Jamaica",1967,0
"Jamaica",1977,0
"Jamaica",1980,0
"Jamaica",1981,0.232284927894737
"Jamaica",1982,0
"Jamaica",1983,0.852688171052632
"Jamaica",1984,0
"Jamaica",1985,1.61384518157895
"Jamaica",1986,0.115122225263158
"Jamaica",1987,1.28114459
"Jamaica",1988,0.647138102631579
"Jamaica",1989,0
"Jamaica",1990,0.173517138947368
"Jamaica",1991,0.173478291578947
"Jamaica",2000,0.266140676842105
"Jamaica",2001,0.51578807
"Jamaica",2002,0.114366751052632
"Jamaica",2003,0.09884846
"Jamaica",2004,0.144334509473684
"Jamaica",2005,4.03820164526316
"Jamaica",2006,0
"Jamaica",2009,3.28429717052632
"Jamaica",2010,0.151899230526316
"Jamaica",2011,4.16613147105263
"Jamaica",2012,0.0548834468421053
"Jamaica",2013,0
"Jamaica",2014,0.792102352631579
"Japan",1950,84.3454682789474
"Japan",1951,73.3655104357895
"Japan",1952,72.0397420021053
"Japan",1953,74.3445981789474
"Japan",1954,77.0117822105263
"Japan",1955,81.3963903152632
"Japan",1956,81.3138194757895
"Japan",1957,76.3361636489474
"Japan",1958,78.2197874694737
"Japan",1959,73.0006071510526
"Japan",1960,66.134981041579
"Japan",1961,63.9843721389474
"Japan",1962,60.184877568421
"Japan",1963,55.9894013542105
"Japan",1964,55.2526974131579
"Japan",1965,55.1261760821053
"Japan",1966,54.6322264084211
"Japan",1967,51.5107416921053
"Japan",1968,52.6578153663158
"Japan",1969,53.1600552363158
"Japan",1970,54.4153518121053
"Japan",1971,52.6832707868421
"Japan",1972,56.67575794
"Japan",1973,58.1908409347368
"Japan",1974,58.7047518278947
"Japan",1975,57.483037238421
"Japan",1976,54.3094421826316
"Japan",1977,54.5960238678947
"Japan",1978,53.2746675105263
"Japan",1979,54.0221180826316
"Japan",1980,52.388330041579
"Japan",1981,49.10656088
"Japan",1982,48.8737259157895
"Japan",1983,58.4499041052632
"Japan",1984,56.5346497168421
"Japan",1985,53.0948267857895
"Japan",1986,56.9434259431579
"Japan",1987,52.0581271936842
"Japan",1988,50.6440039326316
"Japan",1989,46.65290607
"Japan",1990,43.7291358515789
"Japan",1991,41.2588779747368
"Japan",1992,42.16851385
"Japan",1993,39.6677901368421
"Japan",1994,39.4485408531579
"Japan",1995,39.4716541136842
"Japan",1996,39.5006669747368
"Japan",1997,41.1557269605263
"Japan",1998,52.82430635
"Japan",1999,51.3572351705263
"Japan",2000,48.04195129
"Japan",2001,46.2290602736842
"Japan",2002,45.9634418147368
"Japan",2003,48.2758884231579
"Japan",2004,45.59093865
"Japan",2005,45.3925068178947
"Japan",2006,44.4720495752632
"Japan",2007,45.8587624352632
"Japan",2008,44.5277287389474
"Japan",2009,44.8712740005263
"Japan",2010,42.9228640352632
"Japan",2011,42.1014087568421
"Japan",2012,38.7879132989474
"Japan",2013,38.3503621821053
"Japan",2014,35.9035685078947
"Japan",2015,34.0416984110526
"Japan",2016,30.84186032
"Japan",2017,30.1045163347368
"Japan",2018,29.51566751
"Japan",2019,28.650167981579
"Japan",2020,30.0622511463158
"Jordan",2008,1.44635062578947
"Jordan",2009,0.391074671578947
"Jordan",2010,0.42849871368421
"Jordan",2011,0.511959841052632
"Jordan",2012,0.633125151578947
"Jordan",2015,0.149272915882353
"Jordan",2016,0.152890472631579
"Jordan",2017,0.300800575789474
"Jordan",2018,0.165000191052632
"Kazakhstan",1981,64.0562649910526
"Kazakhstan",1982,62.0631078742105
"Kazakhstan",1985,65.8335120768421
"Kazakhstan",1986,51.3942332942105
"Kazakhstan",1987,53.3468855752632
"Kazakhstan",1988,55.1509482594737
"Kazakhstan",1989,60.6770743147368
"Kazakhstan",1990,56.3915861368421
"Kazakhstan",1991,52.8274805178947
"Kazakhstan",1992,54.7929879863158
"Kazakhstan",1993,63.9717158626316
"Kazakhstan",1994,71.4031128394737
"Kazakhstan",1995,75.3336112610526
"Kazakhstan",1996,75.8077209989474
"Kazakhstan",1997,73.1209729089474
"Kazakhstan",1998,74.4255499226316
"Kazakhstan",1999,70.2702918415789
"Kazakhstan",2000,71.8507283868421
"Kazakhstan",2001,69.9781707047368
"Kazakhstan",2002,67.3673727242105
"Kazakhstan",2003,67.1400377368421
"Kazakhstan",2004,63.5835907694737
"Kazakhstan",2005,55.2967984336842
"Kazakhstan",2006,56.948465958421
"Kazakhstan",2007,56.95748271
"Kazakhstan",2008,55.1134388615789
"Kazakhstan",2009,49.3743743610526
"Kazakhstan",2010,50.2098976852632
"Kazakhstan",2011,45.9456737547368
"Kazakhstan",2012,42.696665668421
"Kazakhstan",2013,47.86738409
"Kazakhstan",2014,41.5736406736842
"Kazakhstan",2015,39.4655581110526
"Kazakhstan",2016,34.3589373131579
"Kazakhstan",2017,35.9878591647368
"Kazakhstan",2018,31.5550128531579
"Kazakhstan",2019,32.1843481747368
"Kazakhstan",2020,29.4960897936842
"Kazakhstan",2021,29.3732974626316
"Kuwait",1972,0.39392596
"Kuwait",1975,0.616542016842105
"Kuwait",1976,0.28020426368421
"Kuwait",1977,0.37176116631579
"Kuwait",1978,2.19835631631579
"Kuwait",1979,0.409822066842105
"Kuwait",1980,1.35494332
"Kuwait",1981,2.1621034931579
"Kuwait",1982,0.200211768421053
"Kuwait",1983,0.613336812631579
"Kuwait",1984,0.896546955263158
"Kuwait",1985,1.65782059631579
"Kuwait",1986,1.03336207105263
"Kuwait",1987,1.93338032105263
"Kuwait",1993,1.87542183210526
"Kuwait",1994,2.20615411842105
"Kuwait",1995,1.97506733052632
"Kuwait",1996,2.22536046263158
"Kuwait",1997,2.83483532684211
"Kuwait",1998,1.98005230842105
"Kuwait",1999,2.02196692947368
"Kuwait",2000,1.79941770736842
"Kuwait",2001,1.36183548105263
"Kuwait",2002,2.05792239315789
"Kuwait",2003,2.2262444268421
"Kuwait",2004,2.30455028
"Kuwait",2005,2.37373815736842
"Kuwait",2006,2.57165092052632
"Kuwait",2007,1.72266355473684
"Kuwait",2008,1.58051013210526
"Kuwait",2009,2.02161634736842
"Kuwait",2010,1.30613521210526
"Kuwait",2011,1.32273330578947
"Kuwait",2012,2.81651152894737
"Kuwait",2013,1.64083533894737
"Kuwait",2014,2.51772220631579
"Kuwait",2015,1.65208116
"Kuwait",2016,1.96012445684211
"Kuwait",2017,1.69946063894737
"Kuwait",2018,2.73320741105263
"Kuwait",2019,1.64087144473684
"Kyrgyzstan",1981,38.9308347857895
"Kyrgyzstan",1982,40.9964384205263
"Kyrgyzstan",1985,38.3670849352632
"Kyrgyzstan",1986,31.8102345836842
"Kyrgyzstan",1987,37.8567665321053
"Kyrgyzstan",1988,40.7913316289474
"Kyrgyzstan",1989,40.0379082815789
"Kyrgyzstan",1990,43.6866011536842
"Kyrgyzstan",1991,43.7204364710526
"Kyrgyzstan",1992,34.9030624494737
"Kyrgyzstan",1993,43.7501780473684
"Kyrgyzstan",1994,42.6862800063158
"Kyrgyzstan",1995,42.9840500110526
"Kyrgyzstan",1996,35.1804867684211
"Kyrgyzstan",1997,32.6762329931579
"Kyrgyzstan",1998,30.1537926605263
"Kyrgyzstan",1999,31.710470021579
"Kyrgyzstan",2000,31.2058431873684
"Kyrgyzstan",2001,31.9516830321053
"Kyrgyzstan",2002,30.1974967610526
"Kyrgyzstan",2003,23.8111733089474
"Kyrgyzstan",2004,22.8317125778947
"Kyrgyzstan",2005,20.9941675442105
"Kyrgyzstan",2006,22.0297032942105
"Kyrgyzstan",2007,19.0907093415789
"Kyrgyzstan",2008,20.6374243763158
"Kyrgyzstan",2009,16.427502191579
"Kyrgyzstan",2010,23.2162535521053
"Kyrgyzstan",2011,19.4863788726316
"Kyrgyzstan",2012,22.3439625
"Kyrgyzstan",2013,17.3047010173684
"Kyrgyzstan",2014,16.7383748342105
"Kyrgyzstan",2015,15.9703708142105
"Kyrgyzstan",2016,16.803114438421
"Kyrgyzstan",2017,14.0472410615789
"Kyrgyzstan",2018,14.9295220484211
"Kyrgyzstan",2019,16.1729642021053
"Latvia",1980,76.1194992142105
"Latvia",1981,83.7848283715789
"Latvia",1982,85.1736958736842
"Latvia",1983,82.3752039842105
